,Rating,Title,Review,Review_Date
1209,4.0,"4.0 out of 5 stars
Overall Good",Not best but overall good smartphone. Go for it,26 December 2022
1210,2.0,"2.0 out of 5 stars
One sim slot is Not Working",2nd Sim slot is stop working,14 June 2023
1211,4.0,"4.0 out of 5 stars
Good",Good,31 December 2022
1212,4.0,"4.0 out of 5 stars
Too nice for this price",Very nice phone in this price,25 December 2022
1213,4.0,"4.0 out of 5 stars
Superb phone in price range, can be bought","Writing after one month usePhone is superb in its prise rangeBack camera is goodNo laggingSlim and beautiful body,good to carryDisplay awesomeSound awesomeMultitasking superbQuick charging superbNot liking1.Power and navigation buttons are not on same side causing frequently make screenshot (if settings on)2.Talk Speaker on bottom of the phoneFront camera is upto mark3.On screen finger sensor bit slow compare to hardware",27 September 2022
1214,4.0,"4.0 out of 5 stars
Battery Backup is not Good",All the Features and Performance are Good but Battery Backup is too poor. It is the main reason for giving 2 star in rating.,1 December 2022
1215,4.0,"4.0 out of 5 stars
Good product for this price range. Satisfied",Overall satisfied with the product quality and performance. Good product under this price range. The battery charging is fast and the battery backup easily lasts for a whole day with normal use ( didn't try playing heavy games),1 November 2022
1216,5.0,"5.0 out of 5 stars
Best phone under 20000",Best phone under 20000 in India,24 March 2023
1217,4.0,"4.0 out of 5 stars
For normal usage this phone is best",If u are not a game addict then this phone is for uhh game like bgmi nd all......battery lyf is superb.... something it slow down during online payment other than that ig does not hang,10 November 2022
1218,5.0,"5.0 out of 5 stars
Nice phone in my hand",Valu of the mony,25 March 2023
1219,5.0,"5.0 out of 5 stars
Awesome product",It’s a good product in this price thanks Amazon  good cemera quality nice phoen,16 March 2023
1220,5.0,"5.0 out of 5 stars
Best phone under this price",Best phone under this price,Reviewed in India 🇮🇳 on 26 March 2023
1221,2.0,"2.0 out of 5 stars
Not as expected","Mic is not working in WhatApp call (Video & Audio), Voice Recorder, While recording Video in camera.Tried all possible settings.Same way Promity sensor is also not working.",Reviewed in India 🇮🇳 on 24 May 2023
1222,4.0,"4.0 out of 5 stars
Design and camera",Worth buying. A very good smartphone in this range. Go for it.,Reviewed in India 🇮🇳 on 11 December 2022
1223,5.0,"5.0 out of 5 stars
Best in class",Very good phone clarity features hassle free to work on...,Reviewed in India 🇮🇳 on 20 March 2023
1224,4.0,"4.0 out of 5 stars
Does it's job for the cost","Good OnePlus model with a decent camera. Battery seems to be very good, quick charger is just awesome, does the job in 45 mins or Lil lesser duration. Since 2 weeks there has not been much issues. Copying a contact, sharing is difficult that too through sms option. Messages automatically converts to mms and falls undelivered. This bug should be fixed.... Overall : users who were using a budget phone, this is a good change over. For users using flagship or premium phones earlier, this may not be a right option for them...",Reviewed in India 🇮🇳 on 21 June 2022
1225,3.0,"3.0 out of 5 stars
No Oneplus experience",Only logo was Oneplus. I thought I have buyed Realme.,Reviewed in India 🇮🇳 on 20 February 2023
1226,5.0,"5.0 out of 5 stars
I like the camera effects which we can use in night",I like the camera effects which we can use in night,Reviewed in India 🇮🇳 on 19 March 2023
1227,3.0,"3.0 out of 5 stars
Good product","Camera, fingerprint sensor, processor is good.",Reviewed in India 🇮🇳 on 24 February 2023
1228,5.0,"5.0 out of 5 stars
Best",Good 👍,Reviewed in India 🇮🇳 on 25 March 2023
1229,4.0,"4.0 out of 5 stars
Just ok",Finger print sensor not very good,Reviewed in India 🇮🇳 on 21 December 2022
1230,4.0,"4.0 out of 5 stars
Worth the price",The finger print option is good and it's robustness,Reviewed in India 🇮🇳 on 17 December 2022
1231,4.0,"4.0 out of 5 stars
Nice phone","Excellent mobile, fast surfing",Reviewed in India 🇮🇳 on 23 December 2022
1232,4.0,"4.0 out of 5 stars
Good mobile",Good,Reviewed in India 🇮🇳 on 28 December 2022
1233,5.0,"5.0 out of 5 stars
Very good product",Very nice,Reviewed in India 🇮🇳 on 29 March 2023
1234,4.0,"4.0 out of 5 stars
Nice 👍🙂",,Reviewed in India 🇮🇳 on 25 December 2022
1235,3.0,"3.0 out of 5 stars
God",Good quality,Reviewed in India 🇮🇳 on 27 February 2023
1236,5.0,"5.0 out of 5 stars
Very good",Excellent,Reviewed in India 🇮🇳 on 27 March 2023
1237,4.0,"4.0 out of 5 stars
Ok",Ok,Reviewed in India 🇮🇳 on 30 December 2022
1238,5.0,"5.0 out of 5 stars
Good",Good,Reviewed in India 🇮🇳 on 26 March 2023
1239,4.0,"4.0 out of 5 stars
Battery life, display & camera",I m using this phone and writing this review after 2 months. Battery backup is average. Display is also good. Speaker sound may be improved.Rear camera is good but 🤳 selfie/front camera giving blurred photos from last 01 weeks days.,Reviewed in India 🇮🇳 on 28 October 2022
1240,5.0,"5.0 out of 5 stars
Nice phone...and es range m best phone h",Nice 5th rating for this Phone...but. Night camera is very poor and ... battery 🔋 nhi chalti h ...aur heating problem h,Reviewed in India 🇮🇳 on 6 March 2023
1241,4.0,"4.0 out of 5 stars
SONY Headphones not connecting","all average is ok but my Sony earbuds not connecting to this phone, if someone has solution pls let me know",Reviewed in India 🇮🇳 on 21 November 2022
1242,4.0,"4.0 out of 5 stars
This phone is clean no extra add on aaps and settings",Everything is good except camera which can be better as in this range ho for ot clean and clear os,Reviewed in India 🇮🇳 on 24 November 2022
1243,3.0,"3.0 out of 5 stars
Good",Overall good phone,Reviewed in India 🇮🇳 on 23 February 2023
1244,3.0,"3.0 out of 5 stars
Good product",Its good in use and have nice colour,Reviewed in India 🇮🇳 on 20 February 2023
1245,4.0,"4.0 out of 5 stars
Average","In this price camera was not that great and charging also using in 120hz i felt like it draining too fast but charges in 20mins rapidly, very light weight , single speaker but loud enough and performance is very smooth bcz of 120hz",Reviewed in India 🇮🇳 on 1 November 2022
1246,4.0,"4.0 out of 5 stars
Tuch screen also good",Thanks Amazon,Reviewed in India 🇮🇳 on 26 December 2022
1247,4.0,"4.0 out of 5 stars
Overall performance is good.","Like-1. Camera 📸 quality is good.2. Touch is quite smooth and sensetive.3. Display is good.4. Performance is good no hanging issue,I'm not hard user also.5.  Overall design is good.6. 65 Watt charger charging first. it takes 50 to 55 minutes for full charge.Dislikes -1. Battery performance should little better.2. During charge battery gets little heat.3. Flash light power is quite low.4. I think this phone is not water resistant also.5. There is single speaker only. Sound is quite loud but it should give two speakers atleast.",Reviewed in India 🇮🇳 on 30 August 2022
1248,4.0,"4.0 out of 5 stars
Front camera quality not up to mark",Good phone in this price range. It heats up a little and drains battery little bit faster than expected. It works fine for medium use.,Reviewed in India 🇮🇳 on 20 November 2022
1249,5.0,"5.0 out of 5 stars
Worth Money",This mobile is really handy and with very good features. Camera quality is nice and battery is good too.,Reviewed in India 🇮🇳 on 4 March 2023
1250,4.0,"4.0 out of 5 stars
Average","Product Good, but battery and camera quality is not good, 50% spend in just 5hrs. Screen display. Camera is not also good there is noise into the screen display.",Reviewed in India 🇮🇳 on 19 November 2022
1251,5.0,"5.0 out of 5 stars
In small amounts good product",I right now using the OnePlus Nord c2 after 1 months using the phone I writing reviewThis phone is very good and bagget friendlyRear camera is very good and also battary back-up overall phone is awesome,Reviewed in India 🇮🇳 on 9 February 2023
1252,3.0,"3.0 out of 5 stars
Not upto my expectation","Except for the indoor signal reception (in 4G mode) other features and functions are pretty average or below average. Airtel 5G is connecting but performance not better than 4G, may be the 5G network is still evolving.UI is pathetic with lot of bugs especially notification related. Disabled notifs are still getting notified. Raised with Dev team, got a reply its a known issue and will be resolved in further software releases. Hope they resolve them.Camera was OK, couldnt understand that 64 MP wide mode, not much effective though.Nothing much to say about.",Reviewed in India 🇮🇳 on 12 December 2022
1253,5.0,"5.0 out of 5 stars
One of the worthy brand is Oneplus",Cool specs and working fine.,Reviewed in India 🇮🇳 on 20 March 2023
1254,4.0,"4.0 out of 5 stars
Cemara","The media could not be loaded.
                



 This product is to like",Reviewed in India 🇮🇳 on 18 December 2022
1255,4.0,"4.0 out of 5 stars
Budget friendly option",Nice look and easy to carry,Reviewed in India 🇮🇳 on 22 December 2022
1256,5.0,"5.0 out of 5 stars
The most power packed performer in the below 20k range.","Have been using this phone since the last one and half months and it's been going really fine although to say that I don't play any mobile games of any sort which is a kind of relief for any kind of phone.Although it's a rebranded version of Realme 9Pro Plus with mostly the same hardware and design but it's superior than the latter in most of the segment be it camera processing, display or processing power cause it has a refined software which is the OxygenOs and comes with a lot less bloatware than the latter.The only downgrade I felt in this phone is it's speaker which is a mono one and not the regular stereo one but it can get pretty loud but lacks smoothness and let me tell you the absence of a AMOLED screen is not a con cause although it lacks it but the blacks are blacker and it's relatively brighter even with a LCD panel and it gets pretty bright when outside or under the Sun otherwise all other components of the device works pretty well considering it's below 20k price tag.So, this was what I felt after using the device for one and half months.",Reviewed in India 🇮🇳 on 28 June 2022
1257,4.0,"4.0 out of 5 stars
Less battery life, ok design",Pros:Camera is Good. Front camera has very good picture qualityOxygen OS:The ux has lots of features and options and is easy to useCharging:The super charging revives the battery in from 0 to 100 in approx. 30 minsCons:Finger print:FP on the power button. Has detection issues in many instances. It's furstrating.Battery life:The battery life mentioned is 48+ hours. But even at power saving mode the battery couldn't last 30 hoursBody Design:The back cover is of plastic and it doesn't look good with cheap plastic material.Weight:Slightly heavy,Reviewed in India 🇮🇳 on 6 May 2022
1258,2.0,"2.0 out of 5 stars
Security system is bed",Mobile theft and device wasnot tracking so security system isnot good,Reviewed in India 🇮🇳 on 31 May 2023
1259,2.0,"2.0 out of 5 stars
Mobile is heating",Phone bahut garam ho raha hai.,Reviewed in India 🇮🇳 on 9 June 2023
1260,4.0,"4.0 out of 5 stars
Review of nord ce 2 lite 5g","Good phone one could go and purchase, it's good speed of oeprating, fingerprint is past, camera i can the earlier redmi 7 pro was best but this device has good outdoor day photos night camera i'm not satisfied ..battery life is quite not high as expected ...u can with this phone at chepest cost u'll getting 1+ brand phone",1 October 2022
1261,5.0,"5.0 out of 5 stars
Decent mobile",Product is really good,25 March 2023
1262,4.0,"4.0 out of 5 stars
Worth for the money","Suitable for average users, worth for the money",15 December 2022
1263,4.0,"4.0 out of 5 stars
Its good",Its a good Phone,19 December 2022
1264,5.0,"5.0 out of 5 stars
Great specs","One month of use. Good product from house of oppo, seamless performance till date.",15 March 2023
1265,5.0,"5.0 out of 5 stars
Excellent",Excellent,24 March 2023
1266,4.0,"4.0 out of 5 stars
Nice 👍",Nice,3 January 2023
1267,4.0,"4.0 out of 5 stars
Decent Mid Range Phone with limited OnePlus feature","Using the phone for almost 15 days now and writing review,1. All functions work seamless and good.2. Phone has good build quality and has limited features of original OnePlus.3. Battery is as good as promised. It has 33W charging and phone charges in less than hour when at less than 5%4. Delivery experience was good and I chosed the phone from the authorized vendor.For mid range phone it is 4.5 / 5 and for high end perspective it is 4/5. Good phone overall.",9 September 2022
1268,4.0,"4.0 out of 5 stars
I am happy",25din ho gye ... Bdhiya hai abhi tk to.... Battery 2din me charge krni pdti hai... Camera mujhe bht achha lga... Touch b achha h,6 November 2022
1269,5.0,"5.0 out of 5 stars
Bettery and camera",Bettery life is too good and camera quality is superb,12 March 2023
1270,5.0,"5.0 out of 5 stars
Amazing at this price!","I cannot praise this phone enough for such performance at this price range. I was considering yo buy iPhone SE but then I saw a OnePlus phone at 18,999 which was a bit odd to me. So I researched about the phone and turns out this is the best budget friendly phone you can buy!! Absolutely stunning camera, Oxygen OS optimises the apps to perfectly that background apps don't drain your battery. It charges fast and you can just charge it 30mins in the morning before you leave for college or work and it'd be at 100% . I'll be uploading a few pictures taken from this device just to show the camera's brilliance. At this price, I'd suggest that it's totally worth it to buy this OnePlus device and not go for other brands.",Reviewed in India 🇮🇳 on 8 September 2022
1271,4.0,"4.0 out of 5 stars
Very good features phone","Very good phone in this price range. Battery backup, camera quality, finger print reader and all features are nice. I enjoy with this phone. Thanks amazon",Reviewed in India 🇮🇳 on 10 November 2022
1272,4.0,"4.0 out of 5 stars
good",good,Reviewed in India 🇮🇳 on 22 December 2022
1273,3.0,"3.0 out of 5 stars
Just an average phone!","No wireless charging, too heavy, sluggish OS",Reviewed in India 🇮🇳 on 15 February 2023
1274,3.0,"3.0 out of 5 stars
So good",Camera quality selfie not good back camera quality is good.,Reviewed in India 🇮🇳 on 14 February 2023
1275,5.0,"5.0 out of 5 stars
Nice Phone",Really it's a nice product. Must buy it.,Reviewed in India 🇮🇳 on 17 March 2023
1276,4.0,"4.0 out of 5 stars
Wonderful",actually i am a big fan of iphone but i needed an android phone for some needs and i searched and looked android mobiles on many platforms and i came to know that oneplus mobiles are better than other android phones so i bought this mobile and  I really felt that this smartphone fast charging is awesome like good processor and many more reasons why I like it!Thanks to Amazon and OnePlus for bringing a new experience to the smartphone world.thankyou again.,Reviewed in India 🇮🇳 on 18 August 2022
1277,5.0,"5.0 out of 5 stars
Good",Girl I don't know what you think about it is not at,Reviewed in India 🇮🇳 on 11 March 2023
1278,5.0,"5.0 out of 5 stars
Nice phone 👍",All features are in the phone are good.,Reviewed in India 🇮🇳 on 15 March 2023
1279,3.0,"3.0 out of 5 stars
Money waste",Not one plus range,Reviewed in India 🇮🇳 on 17 February 2023
1280,4.0,"4.0 out of 5 stars
Good product","Smooth display, good scan quality",Reviewed in India 🇮🇳 on 10 December 2022
1281,4.0,"4.0 out of 5 stars
Average",Rear Camera quality is below average.,Reviewed in India 🇮🇳 on 12 December 2022
1282,5.0,"5.0 out of 5 stars
Value for money product",,Reviewed in India 🇮🇳 on 19 March 2023
1283,5.0,"5.0 out of 5 stars
Device is identified as generic Android 3.0","Good Android with few new features from 1+However, when I login to Amazon it is identifying device as generic Android 3.0",Reviewed in India 🇮🇳 on 19 February 2023
1284,5.0,"5.0 out of 5 stars
Value for money","Good specifications at this budget good average camera quality and good battery backup over all speed is good , value for money at this range",Reviewed in India 🇮🇳 on 18 February 2023
1285,3.0,"3.0 out of 5 stars
Good to use",Be care full once this phone drops in the water for a secondCan't be onAnd customer care says mother board goneAnd now it's value is 0,Reviewed in India 🇮🇳 on 28 January 2023
1286,5.0,"5.0 out of 5 stars
Perfect budget phone","Awesome camera quality, Great UI. Overall a good purchase.",Reviewed in India 🇮🇳 on 9 March 2023
1287,5.0,"5.0 out of 5 stars
👌👌",👌👌,Reviewed in India 🇮🇳 on 20 March 2023
1288,3.0,"3.0 out of 5 stars
Review",Fingerprint reader isn't great. Poor UI experience,Reviewed in India 🇮🇳 on 12 February 2023
1289,5.0,"5.0 out of 5 stars
Perfect product",Properly verified on oneplus store if it has been registered & found ok.Proper packing with back cover & scratch gaurd.Not even a single scratch & proper packing,Reviewed in India 🇮🇳 on 8 February 2023
1290,5.0,"5.0 out of 5 stars
Good",V good,Reviewed in India 🇮🇳 on 21 March 2023
1291,5.0,"5.0 out of 5 stars
Paisa vasool.",Best mobile in this price range.,Reviewed in India 🇮🇳 on 16 March 2023
1292,5.0,"5.0 out of 5 stars
Prosuct is awesome",Awesome product,Reviewed in India 🇮🇳 on 20 March 2023
1293,3.0,"3.0 out of 5 stars
An average phone forthe price!","Not as good as people or the sellers claim and the hype created around Oneplus brand! It is just an average ""me too"" type of phone. Its fingerprint reader sometimes doesn' work and alternate ways are to be tried.  Battery is the only plus point. Camera is just like any other 15K camera (Though at 25K you expect a better camera!). Too many boring compulsory onscreen Apps. Unnecessary two onscreen clocks neither you could delete. Overall a medium camera. 2 1/2 stars.",Reviewed in India 🇮🇳 on 26 November 2022
1294,4.0,"4.0 out of 5 stars
Camera is awesome",Fast charging. But charge drain quickly.,Reviewed in India 🇮🇳 on 11 December 2022
1295,4.0,"4.0 out of 5 stars
It's worth in this price .",Phone performance under this budget is surprising Amazing. But the finger print reader don't work properly i have added 2 fingerprints of my own but still it don't work for half of the time . If I talk about camera so if you want to capture anything outdoor then just go for it without any doubt but it don't give satisfaction in indoor clicking. Other photos performance is much better in indoor case but for outdoor it'just wowwww .It's charges really fast and stays for long .,Reviewed in India 🇮🇳 on 25 August 2022
1296,5.0,"5.0 out of 5 stars
At best",Superb product excellent handling by Amazon product is upto the mark other company sell chargers seperately..... one plus don't good company .,Reviewed in India 🇮🇳 on 23 February 2023
1297,5.0,"5.0 out of 5 stars
Very good phone",I like this product. It is Value for Money,Reviewed in India 🇮🇳 on 12 March 2023
1298,5.0,"5.0 out of 5 stars
Best",Best,Reviewed in India 🇮🇳 on 22 March 2023
1299,4.0,"4.0 out of 5 stars
Superb as per the Price.","Superb Phone in 20kDecent Display, Battery life, Camera Quality and Sound.Good for Mid Range Gaming.Lag free in basic day today life usage like social media, calls, messages, watching videos and listening music.Good Phone in mid range.Recommended to those have a budget of under 20k.",Reviewed in India 🇮🇳 on 6 October 2022
1300,4.0,"4.0 out of 5 stars
Nice One",It's a nice phone.. i bought it for my brother,25 November 2022
1301,4.0,"4.0 out of 5 stars
Overall good",Pros1. Superfast charging2. No glitches while using the phone3. Good display4. Light weightCons1. Camera okay. Not very good.2. Sometimes it gets heated up. But it's mild3. Single speaker. But loud.Overall it's not a topnotch phone but it's a good if are not a very very heavy user or a serious game enthusiastic.I am finding the phone quite decent,8 September 2022
1302,3.0,"3.0 out of 5 stars
calling voice is not proper clear",calling voice is not proper clear in all one plus product eighter blootuth earphone or This mobile.....very disturbing sound in calling...,28 January 2023
1303,5.0,"5.0 out of 5 stars
Good performance with great camera value of money","Performance is good and camera image quality is good, battery life is also impressive so overall this phone is highly recommended",21 February 2023
1304,3.0,"3.0 out of 5 stars
Not upto the mark","Used for 5 days and returning it.Pros:Great refresh rateLight weight and touch is really good.Battery life is good enough for one day work.Cons:1. worst camera ever seen. After click a picture, photos are all blurry, no clarity at all.2. Phone is heating up everyday, randomly, not on a specific task.My 4 years old oppo phone is giving 5times better clarity photos than this phone.If you are not particular about camera then this phone is suitable for you. Not all phones are heating up, my father got the same one and dint face heating problem, but photos clarity is still poor as usual..",21 October 2022
1305,5.0,"5.0 out of 5 stars
Almost good mobile",Value for money under this budget it's good mobile,10 March 2023
1306,4.0,"4.0 out of 5 stars
Battery life very less and all others good.",Battery life very less and all others good.,30 November 2022
1307,5.0,"5.0 out of 5 stars
Performance is Marvellous...",Review After use of one month... Excellent OnePlus 😘,10 March 2023
1308,4.0,"4.0 out of 5 stars
Nice phone for the price..",Finger print sensor not that good and the phone hangs on multitasking,28 November 2022
1309,5.0,"5.0 out of 5 stars
Gd",Gd,23 March 2023
1310,4.0,"4.0 out of 5 stars
Satisfactory, Its a nice upgrade, atleast for me , from Realme 1 to OnePlus...","All is good, but battery life could have been better.",Reviewed in India 🇮🇳 on 28 November 2022
1311,5.0,"5.0 out of 5 stars
Smooth phone","The media could not be loaded.
                



 Phone is good for day to day usage. No discount on this phone is a disappointment. But no glitches like other brands have in this segment.",Reviewed in India 🇮🇳 on 5 March 2023
1312,4.0,"4.0 out of 5 stars
Camera quality is not bad at this price range but you can expect tooo",Personaly i suggest front camera is good or in low light back camera is performed well....but sometimes it campture photo live oppo and Vivo camera with white effect,Reviewed in India 🇮🇳 on 28 October 2022
1313,4.0,"4.0 out of 5 stars
It's a decent phone in its class , more likely a non OnePlus in OnePlus shell","It's a decent phone in its class but you get better options in same price in the market . The wide angel camera is not that good. No zoom option in 64 mp camera mode. Didn't like the slow-motion video . Macro shot is not great to work with . Battery drains quite quickly in normal usage in a day. Speaker sound is not that good. Display lacks vivid colours as the Samsung display is way better in 15k budget phones if you ask me .Pros.1: 3.5mm jack port that was missing previously2: currently the cheapest OnePlus. so , it's affordable.3: decent camera in the class but not the best.",Reviewed in India 🇮🇳 on 8 March 2022
1314,4.0,"4.0 out of 5 stars
Phone was very good","Phone was very good,But I don’t like delivering the phone , I ordered on 24th September 2022, can you guess when I get??!! 18th October 2022.",Reviewed in India 🇮🇳 on 31 October 2022
1315,5.0,"5.0 out of 5 stars
Good budget phone under 20k",One plus Nord ce2 lite is very good camera quality under 20k.battery life is also good .front camera is also good .Phone is light in weight .If you want to buy a smart phone under 20 k .this is best option.,Reviewed in India 🇮🇳 on 20 January 2023
1316,5.0,"5.0 out of 5 stars
Best Smartphone in this range",It’s amazing smartphone in this range,Reviewed in India 🇮🇳 on 13 March 2023
1317,4.0,"4.0 out of 5 stars
Wow phone",Best phone but camera quality is poor.....,Reviewed in India 🇮🇳 on 6 December 2022
1318,4.0,"4.0 out of 5 stars
Good performance",Good performance and sensitivity but dark images in low light zones. Semiamoled display,Reviewed in India 🇮🇳 on 17 November 2022
1319,5.0,"5.0 out of 5 stars
Umda products",I like so much,Reviewed in India 🇮🇳 on 15 March 2023
1320,4.0,"4.0 out of 5 stars
Quality product",Good,12 December 2022
1321,4.0,"4.0 out of 5 stars
Mind-blowing purchase....",Plus points- camera quality is good .. video recording is awesome.. fingerprint sensor stunning... Charging -supercool But..-points..Battery back up is too much disappointing...Camera quality is not as expected...,26 October 2022
1322,2.0,"2.0 out of 5 stars
Screen is automatically showing line",Heard good things but one day it's showing line without anything occuring to screen Now i have to live with itPretty bad for it's prise,7 May 2023
1323,4.0,"4.0 out of 5 stars
super quality product.",worthy for phone performance. camera quality not satisfactory.,4 December 2022
1324,4.0,"4.0 out of 5 stars
Overall good 👍","One plus Nord CE 2 lite is good till now have been using since some days0% - 100% charging 1 hr 35 min pretty goodStand by moderate use 1 dayCamera looks good avg pic size 4MB21GB system occupied spaceAll good well you'll be satisfied with one plus more better UI as compared with Samsung , pocoAmazon delivery was been too late it took almost 8 days to get delivered although being an prime memberPackage was damaged was been little worried but mobile box was safe",31 July 2022
1325,4.0,"4.0 out of 5 stars
Nice mobile in this price range camera can be better",Ovrrall i like the phone in this price range ..2sim and dedicated memory card supported,12 November 2022
1326,4.0,"4.0 out of 5 stars
Average mobile",Bad battery backup,9 December 2022
1327,4.0,"4.0 out of 5 stars
Camera quality is not good...",Battery is good but photo and video quality not satisfactory..,21 November 2022
1328,4.0,"4.0 out of 5 stars
Good Phone in this Range",Best phone in this range with good touchscreen in comparison with other phones.,23 November 2022
1329,5.0,"5.0 out of 5 stars
Good product",I like this product.,15 March 2023
1330,3.0,"3.0 out of 5 stars
Camera Quality is Not Very Good.",Product is awesome but it's camera not good as per AI Camera.,2 February 2023
1331,5.0,"5.0 out of 5 stars
Great product",Overall performance is good. Good camara quality,13 March 2023
1332,5.0,"5.0 out of 5 stars
Likely",Likely,19 March 2023
1333,4.0,"4.0 out of 5 stars
all over vaue of money",,10 December 2022
1334,5.0,"5.0 out of 5 stars
Superb mobile in this Price 👍",Must mobile 👍,15 March 2023
1335,5.0,"5.0 out of 5 stars
Good product",Good product,17 March 2023
1336,4.0,"4.0 out of 5 stars
Naice",Naice,12 December 2022
1337,5.0,"5.0 out of 5 stars
One Plus Norde CE-2","It's an excellent phone! At this price, it's almost impossible to find such awesome features! Thank you Amazon for the timely delivery 🤗",14 February 2023
1338,5.0,"5.0 out of 5 stars
Perfect",Prefect phone,16 March 2023
1339,4.0,"4.0 out of 5 stars
It's only a Budget deal with OnePlus. Everything is superb","Camera Quality was superb, Phone Running very Smoothly & overally processer was too good u can buy it without any hesitation. But it don't feel like a OnePlus. It's only a Budget phone under 20k",17 October 2022
1340,4.0,"4.0 out of 5 stars
Nice product",Must buy premium phone of OnePlus if you can afford not the cheaper one. It is good to use brand power in lower price.,Reviewed in India 🇮🇳 on 23 October 2022
1341,5.0,"5.0 out of 5 stars
performance and value under Rs 20,000. But is OnePlus Nord CE 2 Lite 5G worth the money","The 6.59-inch LCD display comes with 1080×2412 pixels and 401 PPI pixel density. The phone offers a 20:9 aspect ratio and a 120Hz refresh rate. OnePlus has tried to balance it out with support for a 120Hz refresh rate display. But that doesn’t take the focus away from the display being dull from some of the rivals in the segment. Coming back to the display performance, the OnePlus Nord CE 2 Lite 5G offers smooth animations, all thanks to the higher refresh rate. Mind you that the OnePlus Nord CE 2 Lite 5G packs a higher refresh rate than what we get on the OnePlus Nord CE 2, which is a bit costly.We had a good time using the OnePlus Nord CE 2 Lite 5G display as it supported HD content on popular OTT apps like Netflix and Amazon Prime. The panel is bright and offers swift colours. Though, we have to admit that it missed the punchiness of an AMOLED panel.Overall, it strikes a balance of an inferior panel and a fast refresh rate which should work well for most users in this price segment.",Reviewed in India 🇮🇳 on 17 May 2022
1342,5.0,"5.0 out of 5 stars
Very nice",Very nice,Reviewed in India 🇮🇳 on 17 March 2023
1343,4.0,"4.0 out of 5 stars
Average phone","Average phone, fingerprint sensor is not up to the mark..",Reviewed in India 🇮🇳 on 25 November 2022
1344,3.0,"3.0 out of 5 stars
Camera quality",Camera quality not that great. Average camera. But phone is good.,Reviewed in India 🇮🇳 on 5 February 2023
1345,4.0,"4.0 out of 5 stars
Overall deal positive but touch sensors are very less receptive","Phone is a good package deal. I am facing trouble with touch sensors, u literally had to sit through for an hour for impression registration even after which it couldn't fetch all required details. Kindly work on this. Camera quality average but processor there's no complaint ofcourse since it's from OnePlus",Reviewed in India 🇮🇳 on 25 September 2022
1346,5.0,"5.0 out of 5 stars
Superb",It's a superb mobile. camera and battery  well performance.,Reviewed in India 🇮🇳 on 6 March 2023
1347,4.0,"4.0 out of 5 stars
Battery issue",,Reviewed in India 🇮🇳 on 6 December 2022
1348,4.0,"4.0 out of 5 stars
I like this product",,Reviewed in India 🇮🇳 on 15 December 2022
1349,5.0,"5.0 out of 5 stars
Overall good",Overall good,Reviewed in India 🇮🇳 on 16 March 2023
1350,4.0,"4.0 out of 5 stars
Average phone under this price category.","If you are looking for camera phone then this is not the one, average camera quality, good battery backup, overall performance is very good.",Reviewed in India 🇮🇳 on 1 November 2022
1351,5.0,"5.0 out of 5 stars
Gajab hai",Gajab,Reviewed in India 🇮🇳 on 15 March 2023
1352,5.0,"5.0 out of 5 stars
Everything is very good",Thank Amazon,Reviewed in India 🇮🇳 on 19 March 2023
1353,5.0,"5.0 out of 5 stars
Super",Ok,Reviewed in India 🇮🇳 on 15 March 2023
1354,5.0,"5.0 out of 5 stars
Mind-blowing",Quality all good,Reviewed in India 🇮🇳 on 13 March 2023
1355,4.0,"4.0 out of 5 stars
Balanced Phone for people looking out for an Daily use and Futuristic 5G Phone",Balanced Phone for people looking out for an Daily use and Futuristic 5G Phone.,Reviewed in India 🇮🇳 on 10 November 2022
1356,5.0,"5.0 out of 5 stars
Nice cell phone",,Reviewed in India 🇮🇳 on 16 March 2023
1357,5.0,"5.0 out of 5 stars
good",good,Reviewed in India 🇮🇳 on 17 March 2023
1358,4.0,"4.0 out of 5 stars
Good phone","Phone is good except camera quality, although not too bad camera but still not the best. Rest all things are excellent. Phone is light weight, smooth performance, fingerprint sensor, face lock works excellent, quick charging with 65W charger, never hang. Performance is excellent.",Reviewed in India 🇮🇳 on 12 October 2022
1359,5.0,"5.0 out of 5 stars
Nice",Very good,Reviewed in India 🇮🇳 on 14 March 2023
1360,4.0,"4.0 out of 5 stars
Go for it....",Youtubers go for it...nice camera result....,Reviewed in India 🇮🇳 on 26 November 2022
1361,5.0,"5.0 out of 5 stars
Nice",Good mobile phone under 19k,Reviewed in India 🇮🇳 on 13 March 2023
1362,5.0,"5.0 out of 5 stars
Super",Nice mobile nice camera experience,Reviewed in India 🇮🇳 on 10 March 2023
1363,5.0,"5.0 out of 5 stars
Nice product",Oneplus to OnePlus ki quality dega.( As per performance)1.Processing Speed achi h. ..2.comera quality is good but not as I expected.3. Gaming achi or smooth h lag ni h pr screen recording me leg h toda or quality jyda achi nahi deta pr frame drop ni h.4.Battery life (with 2 hour gaming) subha se sham tak or (without gaming ek din se jyda)5. Looks good and feels comfortable but realme 9 Pro ke jesa hi lgta h phone. Bss Deference performance ka h.6. Feels like a brand because it's really a good brand.,Reviewed in India 🇮🇳 on 23 October 2022
1364,4.0,"4.0 out of 5 stars
Iam very upset",Everything is Allright about the mobile but after buying the phone exactly on the 4th day in my hands automatically mobile goes blank and not turned on till nowNobody has reached to collect the phone till now,Reviewed in India 🇮🇳 on 7 October 2022
